concept_queried,id,cik,concept,label,value,numeric_value,unit,period_end,fiscal_period,fiscal_year,period_start,period_type,statement_type,is_audited,data_quality,confidence_score,accession,form_type,filing_date,sec_url
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122395,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",85777000000.0,85777000000,USD,2024-06-29,Q3,2025,2024-03-31,duration,IncomeStatement,false,high,0.9,,,,
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122388,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",210328000000.0,210328000000,USD,2024-03-30,Q2,2024,2023-10-01,duration,IncomeStatement,false,high,0.9,0000320193-24-000081,10-Q,2024-08-02,https://www.sec.gov/Archives/edgar/data/320193/0000320193-24-000081-index.html
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122389,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",210328000000.0,210328000000,USD,2024-03-30,Q2,2025,2023-10-01,duration,IncomeStatement,false,high,0.9,0000320193-25-000073,10-Q,2025-08-01,https://www.sec.gov/Archives/edgar/data/320193/0000320193-25-000073-index.html
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122390,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",90753000000.0,90753000000,USD,2024-03-30,Q2,2024,2023-12-31,duration,IncomeStatement,false,high,0.9,0000320193-24-000081,10-Q,2024-08-02,https://www.sec.gov/Archives/edgar/data/320193/0000320193-24-000081-index.html
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122391,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",90753000000.0,90753000000,USD,2024-03-30,Q2,2025,2023-12-31,duration,IncomeStatement,false,high,0.9,0000320193-25-000073,10-Q,2025-08-01,https://www.sec.gov/Archives/edgar/data/320193/0000320193-25-000073-index.html
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122386,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",119575000000.0,119575000000,USD,2023-12-30,Q1,2024,2023-10-01,duration,IncomeStatement,false,high,0.9,0000320193-24-000069,10-Q,2024-05-03,https://www.sec.gov/Archives/edgar/data/320193/0000320193-24-000069-index.html
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122387,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",119575000000.0,119575000000,USD,2023-12-30,Q1,2025,2023-10-01,duration,IncomeStatement,false,high,0.9,0000320193-25-000057,10-Q,2025-05-02,https://www.sec.gov/Archives/edgar/data/320193/0000320193-25-000057-index.html
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122383,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",383285000000.0,383285000000,USD,2023-09-30,FY,2023,2022-09-25,duration,IncomeStatement,true,high,0.9,0000320193-23-000106,10-K,2023-11-03,https://www.sec.gov/Archives/edgar/data/320193/0000320193-23-000106-index.html
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122384,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",383285000000.0,383285000000,USD,2023-09-30,FY,2024,2022-09-25,duration,IncomeStatement,true,high,0.9,0000320193-24-000123,10-K,2024-11-01,https://www.sec.gov/Archives/edgar/data/320193/0000320193-24-000123-index.html
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122385,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",383285000000.0,383285000000,USD,2023-09-30,FY,2025,2022-09-25,duration,IncomeStatement,true,high,0.9,0000320193-25-000079,10-K,2025-10-31,https://www.sec.gov/Archives/edgar/data/320193/0000320193-25-000079-index.html
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122379,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",293787000000.0,293787000000,USD,2023-07-01,Q3,2023,2022-09-25,duration,IncomeStatement,false,high,0.9,0000320193-23-000077,10-Q,2023-08-04,https://www.sec.gov/Archives/edgar/data/320193/0000320193-23-000077-index.html
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122380,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",293787000000.0,293787000000,USD,2023-07-01,Q3,2024,2022-09-25,duration,IncomeStatement,false,high,0.9,,,,
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122381,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",81797000000.0,81797000000,USD,2023-07-01,Q3,2023,2023-04-02,duration,IncomeStatement,false,high,0.9,0000320193-23-000077,10-Q,2023-08-04,https://www.sec.gov/Archives/edgar/data/320193/0000320193-23-000077-index.html
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122382,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",81797000000.0,81797000000,USD,2023-07-01,Q3,2024,2023-04-02,duration,IncomeStatement,false,high,0.9,,,,
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122375,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",211990000000.0,211990000000,USD,2023-04-01,Q2,2023,2022-09-25,duration,IncomeStatement,false,high,0.9,0000320193-23-000064,10-Q,2023-05-05,https://www.sec.gov/Archives/edgar/data/320193/0000320193-23-000064-index.html
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122376,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",211990000000.0,211990000000,USD,2023-04-01,Q2,2024,2022-09-25,duration,IncomeStatement,false,high,0.9,0000320193-24-000081,10-Q,2024-08-02,https://www.sec.gov/Archives/edgar/data/320193/0000320193-24-000081-index.html
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122377,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",94836000000.0,94836000000,USD,2023-04-01,Q2,2023,2023-01-01,duration,IncomeStatement,false,high,0.9,0000320193-23-000064,10-Q,2023-05-05,https://www.sec.gov/Archives/edgar/data/320193/0000320193-23-000064-index.html
us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,59122378,320193,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,"Revenue from Contract with Customer, Excluding Assessed Tax",94836000000.0,94836000000,USD,2023-04-01,Q2,2024,2023-01-01,duration,IncomeStatement,false,high,0.9,0000320193-24-000081,10-Q,2024-08-02,https://www.sec.gov/Archives/edgar/data/320193/0000320193-24-000081-index.html
